CSUS	90431	B
CSAU	9413	C
CSUK	29660	C
CSUS	27903	A
CSUS	12696	B
CSUS	55895	C
CSUS	10296	C
CSUS	19283	C
CSUS	114464	C
CSAU	17051	A
CSUK	3296	A
CSCA	110273	A
CSUS	12274	B
CSUK	50291	B
CSUS	42008	B
CSCA	115403	B
CSUK	30233	C
CSUS	88628	C
CSUS	30606	C
CSUS	17517	C
CSUS	15381	A
CSUK	6797	C
CSUK	636	B
CSUS	147392	C
CSUS	15167	B
CSUS	22067	C
CSUS	10693	C
CSUS	132026	C
CSUS	32430	A
CSUS	11371	A
CSUS	2650	A
CSUS	13275	B
CSCA	111557	B
CSUS	114533	C
CSUS	34669	B
CSUS	29933	C
CSUS	30201	C
CSUS	66875	C
CSUS	71915	C
CSUS	147869	C
CSUS	112256	A
CSUS	147590	B
CSUS	30410	C
CSUS	148394	B
CSUS	28969	C
CSUS	7613	C
CSUS	34274	C
CSUS	41056	B
CSUS	34140	C
CSUS	17745	B
CSUS	40267	C
CSAU	8952	C
CSUS	892	B
CSUS	10998	C
CSUS	13247	C
CSUS	36479	B
CSUS	35826	C
CSUS	38274	B
CSUS	38683	B
CSCA	110226	C
CSUS	141467	C
CSAU	14948	C
CSUS	7370	C
CSUS	7584	C
CSUK	18166	C
CSUS	29099	C
CSUS	47792	C
CSUS	58340	C
CSUS	36961	B
CSUS	1148	C
CSUS	611	C
CSUS	8610	C
CSUS	19177	C
CSUS	41735	C
CSUK	9443	C
CSUS	147464	C
CSUS	37785	C
CSAU	7554	C
CSUS	72089	C
CSUK	230	A
CSUS	74027	B
CSUK	7238	C
CSUS	8526	C
CSUK	10496	C
CSUS	26660	C
CSUS	138518	C
CSUK	44480	B
CSUS	17472	B
CSUS	12019	C
CSUS|CSAU	24304|33113	B
CSUS	8933	B
CSUS	17590	C
CSUS	29641	C
CSUS	99179	C
CSAU	14740	C
CSUS	69134	C
CSUS	12893	B
CSUS	13617	C
CSUS	13746	C
CSUS	9687	C
CSUK	4429	C
CSUS	126203	B
CSUS	80225	C
CSUS	24008	C
CSUS	146987	C
CSUS	10633	B
CSUS	10375	C
CSUS	35759	C
CSUS	54884	C
CSUS	30279	B
CSUS	36485	C
CSUS	133406	C
CSAU	15779	B
CSUS	22058	C
CSUS	17717	B
CSUS	9301	C
CSUS	40103	C
CSUS	66041	C
CSUS	52652	A
CSUS	49280	A
CSUS	17306	A
CSUS	147848	B
CSUS	18244	B
CSUK	22190	C
CSUS	17474	B
CSUS	37791	C
CSUS	4536	C
CSUS	10966	C
CSUS	10699	A
CSAU	8382	A
CSUK	11828	B
CSUS	10281	C
CSUS	34254	B
CSUK	42170	C
CSUS	26735	C
CSUS	67661	C
CSUS	21748	C
CSUS	28624	C
CSUS	37823	C
CSUS	34930	A
CSUS	1787	A
CSUK	42182	B
CSUS	36358	B
CSUS	37477	B
CSUS	58901	B
CSUK	897	C
CSUS	8625	B
CSUS	10678	B
CSUS	23667	C
CSUS	43	C
CSUS	32833	A
CSUS	33054	C
CSUS	10307	C
CSUS	67967	C
CSUS	142163	C
CSUS	1259	C
CSUS	14602	C
CSUS	18934	C
CSUS	27279	C
CSUS	34936	C
CSUS	35923	C
CSUS	18463	A
CSUK	50756	A
CSAU	7302	B
CSUS	36136	B
CSUS	74675	C
CSUS	13644	B
CSUS	11495	C
CSUK	18566	C
CSUK	20739	C
CSUS	1781	B
CSUS	89351	C
CSUS	28036	C
CSUS	32637	C
CSUS	56978	C
CSUS	37376	A
CSUS	147740	A
CSUS	6204	B
CSUK	17973	C
CSUS	37878	B
CSUS	18552	C
CSUS	29470	C
CSUS	69350	C
CSUS	15594	C
CSUS	1033	B
CSUS	17176	B
CSUK	272	B
CSAU	7130	C
CSUS	10542	C
CSUK	40232	C
CSUS	76763	C
CSUS	31582	B
CSUS	1691	C
CSUS	27586	C
CSUS	35315	C
CSUS	17471	C
CSUS	39724	B
CSUS	30018	C
CSUS	34667	C
CSUS	57068	C
CSAU	31370	C
CSIN	42344	C
CSCA	110310	C
CSUS	3978	B
CSUS	393	B
CSUS	1048	B
CSUS	55718	B
CSAU	16475	B
CSUS	9710	B
CSUK	798	C
CSUS	25044	B
CSUS	8857	B
CSUS	146444	B
CSUS	33676	C
CSUS	36835	B
CSUS	18665	C
CSCA	112982	C
CSUS	18089	C
CSUS	70682	C
CSUS	130859	C
CSUS	30809	B
CSUS	14704	C
CSUS	32660	B
CSCA	114753	B
CSCA	110697	C
CSUS	12324	C
CSUS	138233	C
CSUS	16111	C
CSUS	4088	B
CSAU	21524	B
CSUK	12272	C
CSUS|CSAU	12241|7055	C
CSUS	28802	C
CSUS	23623	C
CSUS	5273	C
CSUK	16959	C
CSUS	3490	C
CSUS|CSAU	17634|33047	C
CSUS	12518	C
CSUS	27020	C
CSUS	30491	C
CSUS	36477	C
CSUS	33097	C
CSUS	135368	A
CSUS	11650	B
CSUK	15919	C
CSUS	87917	C
CSCA	113863	B
CSUS	12857	C
CSUS	26922	B
CSUS	35664	C
CSUS	25208	C
CSUS	35150	C
CSUS	10434	A
CSUS	57977	C
CSCA	111562	C
CSUK	2828	B
CSUS	37520	C
CSUS	146159	C
CSUS	25582	C
CSUS	25892	C
CSUS	37499	C
CSUS	33168	C
CSUS	55931	C
CSUS	33935	B
CSUS	136268	B
CSUS	17673	B
CSIN	49097	C
CSUS	31938	C
CSUK	17051	C
CSUS	119567	B
CSUS	37204	B
CSUS	17126	C
CSUS	17207	C
CSUS	28982	A
CSUS	1297	B
CSUS	17870	B
CSUS	35958	B
CSIN	38741	B
CSUS	88787	C
CSUS	20634	C
CSUS	29086	C
CSUS	76055	C
CSUS	80150	C
CSCA	115175	C
CSUS	417	B
CSUS	129	B
CSUS	16518	B
CSUS	83888	C
CSUS	8626	C
CSUS	35752	C
CSCA	110002	C
CSUS	36045	C
CSUS	11198	B
CSUS	37789	C
CSUS	75485	C
CSAU	7069	B
CSUK	26000	C
CSUK	2515	C
CSUS	122	C
CSUS	1278	C
CSUS	17693	C
CSUS	7843	B
CSUS	36589	C
CSUS	39692	C
CSUS	30056	C
CSUS	77897	C
CSUS	41	C
CSUS	37098	A
CSUS	34213	B
CSUS	36138	B
CSUS	120743	C
CSUS	12011	C
CSUS	19685	B
CSUS	7103	C
CSUS	11528	C
CSUS	19739	C
CSUS	146531	B
CSUS	40444	C
CSUS	147359	C
CSUK	2455	A
CSUS	19726	B
CSUS	116888	B
CSUS	112367	C
CSUS	18975	C
CSUS	10140	C
CSCA	113187	C
CSUK	2014	B
CSUS	140996	C
CSCA	117971	C
CSUS	1314	C
CSUS	903	A
CSAU	13050	C
CSAU	14141	C
CSUK	1845	B
CSUS	6179	B
CSUS	10817	B
CSUS	98732	C
CSUS	132923	C
CSUS	18192	C
CSUS	17350	C
CSUS	121637	C
CSUS	30098	C
CSUK	16529	B
CSUK	3983	B
CSUS	33690	C
CSUS	18108	C
CSUS	69602	C
CSUK|CSUS	19640|28890	C
CSUS	179	C
CSUS	27441	C
CSUS	39709	C
CSUS	118628	C
CSUK	16505	C
CSUS	64775	C
CSUS	77	C
CSUS	1801	B
CSUS	13705	C
CSUS	24024	C
CSUS	22068	C
CSUS	25422	C
CSUS	24711	B
CSUS	11885	B
CSUS	66419	C
CSUS	280	C
CSUS	17738	C
CSUK|CSUS	172|105956	B
CSCA	113394	C
CSUS	39400	C
CSUS	21021	C
CSUS	5987	C
CSUS	125714	B
CSUS	56051	C
CSUS	89090	B
CSAU	14664	C
CSUS	1905	B
CSUS	7616	C
CSUS	483	A
CSUS	37297	A
CSAU	31838	B
CSAU	9189	B
CSUS	11156	C
CSUS	51665	B
CSUS	32424	C
CSUS	140666	C
CSUS	23936	B
CSUS	113618	C
CSUK	2667	C
CSUS	119624	C
CSUS	12308	B
CSUS	12468	C
CSAU	10259	A
CSUS	36135	B
CSUS	52505	B
CSAU	14260	C
CSAU	20591	B
CSUS	12864	C
CSUS	12319	C
CSUS	10595	B
CSUS	18349	C
CSCA	114289	B
CSUS|CSAU	11220|32915	C
CSUS	145307	C
CSCA	110325	C
CSUS	35073	B
CSUS	9563	C
CSUS	13449	C
CSUS	75530	C
CSAU	21470	C
CSUS	19552	C
CSAU	8585	A
CSAU	14242	B
CSUS	1014	C
CSCA	110151	C
CSUS	26258	C
CSUK	4922	B
CSUS	18957	C
CSUS	37739	C
CSUK	7575	C
CSUS	7342	C
CSUS	20374	C
CSUS	25236	C
CSUS	16669	C
CSUS	130556	C
CSUS	244	B
CSUS	127814	C
CSUS	34989	B
CSUS	120629	C
CSUK	19543	C
CSUS	71057	C
CSUS	133391	C
CSUK	16588	C
CSUS	11170	C
CSUS	40417	C
CSUS	48608	C
CSUS	59714	C
CSUS	74840	C
CSCA	110617	C
CSUS	118388	C
CSUK|CSUS	17276|106538	B
CSUK	32942	B
CSUS	132863	C
CSUS	30926	C
CSUS	70844	C
CSUS	141488	B
CSUS	10930	B
CSUS	34051	C
CSUS	16363	C
CSUS	21947	B
CSUK	17168	C
CSUK	22178	C
CSUS	17536	B
CSUS	23889	C
CSUS	119603	A
CSUS	118835	B
CSUS	115316	C
CSUS	110750	C
CSUS	17937	C
CSUS	13368	C
CSUS	24098	C
CSUS	8107	B
CSUS	13273	C
CSUS	40593	C
CSUS	29874	C
CSUS	56612	C
CSUS	39284	B
CSAU	10676	B
CSUK	1092	B
CSUS	17304	C
CSCA	110176	B
CSUS	385	C
CSCA	110870	C
CSCA	112412	C
CSUS	6239	C
CSUS	19769	C
CSUS	36775	B
CSUS	13740	C
CSUS	45257	C
CSUS	25654	B
CSUS	20888	B
CSUS	8082	C
CSCA	110772	B
CSUS	2574	C
CSUK	20815	C
CSUS	33228	C
CSUK	1279	C
CSUK	41246	C
CSUS	27125	C
CSUS	1140	C
CSUS	7854	C
CSUS	17739	C
CSUS|CSAU	19666|32972	C
CSUS	20404	B
CSUS	37603	C
CSUS	67547	C
CSUS	76013	C
CSUS	10975	B
CSUS	29490	A
CSUS	61025	B
CSUK|CSAU	18213|33062	B
CSUS	39379	B
CSUS	36134	C
CSCA	115021	C
CSUS	28008	C
CSUS	21	C
CSUS	53705	C
CSUK	5029	C
CSUS	106616	C
CSUS	140138	C
CSUK	3191	C
CSUS	3022	C
CSUK	120	B
CSUS	33038	C
CSUS	18137	C
CSUS	36569	C
CSUS	428	B
CSUS	1769	B
CSUS	38429	C
CSUS	36542	B
CSUS	16129	B
CSUS	25344	C
CSUS	77597	C
CSUS	88868	C
CSCA	113079	B
CSUS	20498	C
CSUS	360	C
CSUS	25165	A
CSUS	31090	A
CSUS	37524	A
CSUS	61115	B
CSUS	297	B
CSUS	33670	C
CSUS	36567	C
CSUS|CSAU	37316|32834	B
CSUS	29852	C
CSUS	126449	C
CSUS	5472	C
CSUS	16816	C
CSUS	55871	C
CSUS	14848	C
CSUS	497	C
CSUS	1339	B
CSUS	10494	C
CSUS	36166	C
CSUS	38139	C
CSCA	110326	C
CSUS	147332	A
CSUS	14239	A
CSUS	18526	A
CSUS	147428	B
CSAU	7329	C
CSUK	738	C
CSUS|CSAU	98264|33152	C
CSUS	9913	C
CSUK	17379	C
CSUS	7663	C
CSCA	110821	C
CSUS	30361	C
CSUS	31035	C
CSUS	10489	C
CSUS	10993	C
CSUK	13045	B
CSUK	2052	C
CSUS	1893	B
CSUS	41070	B
CSUS	11142	C
CSUS	27026	C
CSUS	26260	C
CSUS	41639	C
CSUS	5552	A
CSAU	9786	A
CSUS	130211	A
CSUS	5900	A
CSUS	11139	A
CSUS	37031	C
CSUK	5010	C
CSUS	17316	B
CSUS	4202	C
CSUS	19776	C
CSUS	5953	C
CSUS|CSDE	11329|9819	C
CSUS	10421	C
CSUS	30423	C
CSUS	41252	C
CSCA	110696	C
CSUS	223	C
CSUS	9616	B
CSUS	147389	C
CSUS	13592	C
CSUS	25129	C
CSUS	39501	C
CSUS	36972	C
CSIN	38267	C
CSUS	17058	A
CSUS	38147	A
CSUS	17213	A
CSUS	20964	A
CSUS	145004	C
CSUS	37843	C
CSAU	9168	B
CSUS	586	C
CSUS	85502	B
CSUS	48689	C
CSUS	11750	C
CSUS	17899	C
CSUS	17659	C
CSUS	17537	C
CSUS	27702	C
CSUS	147578	C
CSUK	4091	B
CSUS	37186	B
CSCA	114231	C
CSUS	83336	C
CSUS	1334	C
CSUK	7452	C
CSUS	18164	C
CSUS	4368	B
CSAU	14490	C
CSUS	37693	C
CSUK	2343	C
CSUS|CSDE	3200|20147	C
CSUS	6663	B
CSUS	13156	C
CSUS	8015	C
CSUS	105	C
CSUS	4975	C
CSUS	1238	C
CSUS	5486	B
CSUS	36475	C
CSUS	10148	C
CSUS	39975	C
CSUS	36556	C
CSUS	77594	C
CSUS	78800	C
CSUS	84341	C
CSUS	500	C
CSAU	36188	C
CSAU	8950	A
CSCA	110365	A
CSUK	45272	A
CSUS	65051	B
CSUS	26150	B
CSUS	13887	B
CSUS	147527	B
CSUS	110927	C
CSCA	110186	C
CSUS	16508	C
CSUS	32989	C
CSUK	17710	B
CSUS	87110	C
CSUS	6432	C
CSUS	23995	C
CSUS	69518	C
CSAU	7457	C
CSUS	112064	C
CSUS	15888	C
CSUS	10607	A
CSUS	3689	A
CSUS	140735	C
CSUS	37779	C
CSUS	7882	C
CSUS	36131	C
CSUS	24600	C
CSUK	15279	C
CSUS	26345	C
CSUS	19459	C
CSUS	178	B
CSUS	772	C
CSUS	59573	B
CSUS	33973	B
CSUS	12881	C
CSUS	21756	C
CSUS	32677	C
CSUS	70112	B
CSUS	99545	C
CSUS	35913	C
CSUK	6270	A
CSUS	35571	A
CSUS	76583	B
CSUS	36185	B
CSUS	1206	B
CSAU	25406	C
CSUS	13184	C
CSUS	17102	C
CSAU	8409	C
CSUK	7277	C
CSUS	54845	C
CSUK	10357	C
CSUS	36724	C
CSUS	39390	C
CSUS	37321	B
CSUS	37666	C
CSCA	110789	C
CSUS	9288	B
CSUS	1294	C
CSUS	8798	C
CSUS	9077	B
CSUS	11588	C
CSUS	18560	C
CSUS	41050	C
CSUS	59711	C
CSCA	115082	C
CSUS	40965	C
CSAU	7024	A
CSAU	8670	A
CSUS	5346	B
CSAU	11040	B
CSUS	16851	C
CSUS	10404	C
CSUS	1188	B
CSUS	18796	C
CSUS	83861	C
CSUS	130136	C
CSUS	40985	C
CSUS	1986	C
CSAU	9261	C
CSUS	35755	C
CSUK	7247	C
CSUS	39554	C
CSUS	10	B
CSUS	13481	C
CSUS	38446	C
CSUS	116684	C
CSUS	90077	C
CSUS	11521	C
CSUS	26667	C
CSUS	44168	C
CSUS	64541	C
CSUS	86429	C
CSCA	110620	C
CSUS	6665	A
CSUS	79424	B
CSUS	129506	B
CSUS	23408	B
CSUS	24458	C
CSUS	137585	C
CSUK	17944	C
CSUS	381	C
CSUS	116810	B
CSCA	112297	C
CSUS	89180	C
CSUK	94	C
CSUS	146978	C
CSUK	14858	C
CSUK	15624	C
CSUS	283	C
CSUS	1845	C
CSUS	17440	C
CSUS	25884	C
CSUS	26019	C
CSUS	29638	C
CSUS	33258	C
CSUS	33271	C
CSUS	39391	C
CSUS	37090	C
CSUS	56816	C
CSUS	59066	C
CSCA	110016	C
CSCA	114142	C
CSUS	35971	C
CSUS	4267	A
CSAU	16274	A
CSUS	25704	B
CSUS	12534	B
CSAU	15386	C
CSUS	35272	C
CSUS	11581	C
CSUS	36754	C
CSUS	19252	C
CSCA	110322	C
CSUS	138089	C
CSUS	120713	B
CSUS	12256	C
CSUK	5070	B
CSUS	525	C
CSUS	1075	C
CSUS	1132	B
CSUS	90533	B
CSUS	12715	C
CSUS	35622	C
CSUS	17488	B
CSUS	90551	C
CSUS	25271	C
CSUS	26166	C
CSUS	85298	C
CSAU	9490	C
CSUS	6194	C
CSUK	5952	C
CSCA	117944	C
CSUK	21364	C
CSUS	22365	C
CSUS	81032	C
CSUS	133241	C
CSUK	11498	C
CSUK	6195	C
CSUK	7032	C
CSCA	110807	C
CSUS	19870	C
CSUS	1401	C
CSUS	3434	B
CSUK	13440	C
CSUS	125318	C
CSUS	9253	B
CSUS	11107	C
CSUS	11819	C
CSUS	14321	C
CSUS	40322	C
CSUS	75539	C
		C
CSUS	57293	C
CSAU	19841	B
CSUS	3031	B
CSUS	38825	C
CSUS	16210	C
CSCA	113592	C
CSUK|CSAU|CSDE|CSFR|CSUS	11876|14561|15733|24722|14191	C
CSUS	6923	C
CSUS	8209	B
CSAU	14814	C
CSUK	3972	C
CSAU	10870	C
CSUS	64685	C
CSCA	110218	C
CSUK	3230	C
CSUS	24737	C
CSUS	5763	C
CSUS	11586	C
CSUS	11804	B
CSUS	11836	C
CSUS	145805	C
CSUS	14304	C
CSUS	20828	C
CSUS	21506	C
CSUS	27216	C
CSUS	35449	C
CSUS	121076	C
CSUS	12853	C
CSAU	11258	C
CSUS	10495	B
CSUK	3304	B
CSUS	36547	B
CSUS	25554	B
CSUS	89689	B
CSUS	4134	C
CSUS	15257	B
CSUS	13245	C
CSUS	13755	C
CSUS	131204	C
CSUS	2672	C
CSUS	35875	C
CSUS	28912	C
CSCA	114211	C
CSIN	35411	C
CSAU	16244	C
CSUS	58499	C
CSUK	19669	C
CSUS	119612	C
CSCA	110007	C
CSUS	36969	C
CSUS	17085	C
CSUS	402	B
CSUS	4237	C
CSUS	18176	B
CSUS	6886	C
CSUS	8427	C
CSUS	36800	C
CSUS	36684	C
CSUS	57773	C
CSUS	65702	C
CSUS	106799	C
CSUS	72080	C
CSUS	24489	C
CSAU	9085	C
CSCA	113228	C
CSCA	113360	C
CSUS	10602	B
CSUS	128393	A
CSUS	14927	A
CSUS	15	A
CSUS	40719	B
CSUS	17188	B
CSUS	6401	B
CSUS	25343	C
CSUS	63689	C
CSUS	2069	B
CSUS	35431	C
CSUS	22853	C
CSAU	10554	C
CSUS	34268	C
CSUS	61289	C
CSUK	17110	C
CSCA	110487	C
CSUS	30902	C
CSUS	37191	C
CSUK	2785	C
CSUS	12318	B
CSCA	110189	B
CSIN	40112	C
CSUK	11067	C
CSUS	32745	C
CSUS	10707	C
CSUS	12272	C
CSUS	128090	B
CSUS	15415	C
CSUS	28732	C
CSUS	30212	C
CSUS	32018	C
CSUS	76196	C
CSUS	109730	C
CSCA	110733	C
CSUS	25463	C
CSUK	14107	A
CSUS	4929	A
CSUS	12191	B
CSUS	112334	B
CSUS	236	C
CSUS	114140	C
CSUS	132941	C
CSUK	41426	B
CSUK|CSUS	16315|35734	C
CSUS	126896	C
CSUK	17511	C
CSUS	20674	C
CSUS	39966	C
CSUS	36005	C
CSUK	22082	B
CSUS	18675	B
CSUS	5467	C
CSUK	16783	C
CSUK	1841	C
CSUS	110312	C
CSUS	434	B
CSUS	894	B
CSUS	3825	C
CSUS	28795	C
CSUS	7581	B
CSUS	38373	B
CSUS	20511	B
CSUS	22206	C
CSUS	51833	C
CSUS	37783	C
CSUS	26109	C
CSUS	37790	C
CSUS	56048	C
CSUS	57161	C
CSUS	80315	C
CSCA	110105	C
CSCA	113493	B
CSUS	10470	B
CSUS	35700	B
CSUS	147929	B
CSUS	8579	B
CSUS	130604	B
CSUS	38996	C
CSUS	5875	B
CSUS	7621	B
CSUS	39800	C
CSUS	114131	C
CSUS	65960	B
CSUS	112343	C
CSUS	8117	C
CSUS	19760	B
CSUS	39363	C
CSUS	26305	C
CSCA	112422	C
CSUS	29154	C
CSUS	11639	B
CSUS	119588	C
CSUS	2036	C
CSUS	48761	C
CSUS	38767	B
CSCA	113569	B
CSAU	9355	C
CSUS	10183	C
CSUK	213	C
CSUK	19014	C
CSUS	1688	B
CSUS	40367	B
CSUS	13606	B
CSUS	37746	C
CSUS	16225	B
CSUS	23168	C
CSUS	118268	C
CSUS	31203	C
CSUS	58811	C
CSUS	65690	C
CSUS	62228	C
CSAU	11131	C
CSUS	18112	C
CSUS	26347	B
CSUS	24167	C
CSUS	85442	A
CSUS	591	A
CSUS	65465	A
CSUS	29397	B
CSUS	34035	C
CSUS	40223	C
CSUS	34505	C
CSUK	38330	C
CSUS	24135	B
CSUS	18454	C
CSUK	40262	B
CSUS	74045	C
CSUS	624	B
CSUK	9204	C
CSUS	7636	B
CSUS	8185	C
CSAU	8042	C
CSUS	331	A
CSUS|CSAU	118988|33119	A
CSAU	30653	A
CSUS	90503	B
CSUS	15653	B
CSUS	22918	B
CSUS	20678	C
CSUS	18531	C
CSUS	299	C
CSUK	38021	B
CSUS	22646	C
CSUS	3688	C
CSUS	15911	C
CSUS	24760	C
CSUS	31973	C
CSUS	54983	B
CSUK	1849	B
CSUK	11943	C
CSUS	20289	C
CSUS	22061	B
CSUS	6637	A
CSAU	10542	A
CSUK	7161	B
CSUS	37781	B
CSUK	6030	B
CSUS	65981	C
CSUS	147524	B
CSUS	17335	B
CSUK	4758	B
CSUS	14347	B
CSUS	5065	C
CSUK	14062	C
CSUS	15564	B
CSUS	30759	C
CSUS	147797	B
CSUS	8258	A
CSUS	110498	A
CSAU	23705	B
CSUS	14043	B
CSUS	26737	B
CSCA	114333	C
CSUS	414	C
CSUS	38192	C
CSUS	121556	B
CSUK	10229	C
CSUS	5928	C
CSUS	18379	C
CSUS	20903	C
CSUS	1754	A
CSUS	30198	A
CSUS	68858	A
CSUS	3115	B
CSAU	13247	B
CSUS	3145	B
CSUS	33630	C
CSAU	31976	C
CSUS	6408	B
CSAU	14955	B
CSCA	110404	B
CSAU	12008	C
CSUS	39439	C
CSUS	13227	B
CSUK	3328	B
CSUS	8606	B
CSUS	14148	C
CSUS	31477	C
CSUS	129443	C
CSUK	5441	C
CSUS	23648	B
CSUS	3775	B
CSUS	3149	B
CSAU	8165	A
CSUS	2195	A
CSUS	17269	B
CSUS	8130	B
CSUK	44513	B
CSUK	5838	C
CSUS	57710	C
CSUS	6710	C
CSUS	11137	B
CSUK|CSUS	16400|90662	C
CSUS	2321	C
CSUS	10889	B
CSUS	16747	B
CSUS	17805	C
CSUS	12966	B
CSUS	17866	C
CSUS	17910	B
CSUS	37135	B
CSAU	32594	C
CSCA	112087	B
CSUS	16042	B
CSUS	15358	A
CSUS	7198	A
CSUS	21833	B
CSUS	32840	B
CSUK	9746	B
CSUK	10921	C
CSUS	1514	B
CSUK	13595	C
CSUS	24077	B
CSUS	10973	B
CSUK	4680	B
CSCA	116201	B
CSUS	27892	C
CSUS	17586	C
CSUS	8069	C
CSCA	110677	C
CSUK	2410	B
CSUS	118	B
CSUS	479	C
CSUS	7615	B
CSUS	41855	B
CSUS	124652	C
CSUS	135932	C
CSUS	17053	A
CSAU	19703	A
CSUS	12756	B
CSUS	37613	B
CSUK	265	C
CSUS	35812	B
CSUS	21456	C
CSUS	14659	C
CSUS	35847	B
CSUK	9328	B
CSUS	5008	C
CSUS	20011	B
CSUS	7542	C
CSUS	10035	C
CSUS	117374	B
CSUS	134258	B
CSUS	21987	B
CSUS	9965	B
CSUS	40186	A
CSUS	112541	A
CSUK	1233	B
CSUS	32057	B
CSUS	36114	B
CSAU	10670	C
CSUS	8021	C
CSAU	14438	B
CSUS	11096	B
CSUS	18277	B
CSAU	7070	B
CSUS	8638	B
CSUS	11914	C
CSUS	35407	C
